id;time;xs;ys;zs;ac;kurt
339;66185135871037;-9.67;-0.21;-0.10;1.58;0.00
340;66185155921086;-9.72;-0.21;-0.17;1.59;0.00
341;66185175971135;-9.64;-0.14;-0.11;1.58;0.00
342;66185196021183;-9.69;-0.20;-0.16;1.59;0.00
343;66185216101750;-9.70;-0.17;-0.20;1.59;0.00
344;66185236121281;-9.74;-0.21;-0.07;1.58;0.00
345;66185256171330;-9.69;-0.17;-0.04;1.57;0.00
346;66185276190861;-9.67;-0.20;-0.15;1.59;0.00
347;66185296240910;-9.74;-0.23;-0.14;1.59;0.00
348;66185316290959;-9.63;-0.20;-0.12;1.58;0.00
349;66185336279972;-9.70;-0.13;-0.04;1.57;0.00
350;66185356330021;-9.67;-0.12;0.03;1.57;0.00
351;66185376349553;-9.64;-0.13;-0.11;1.58;0.00
352;66185396399601;-9.75;-0.25;-0.11;1.58;0.00
353;66185416449650;-9.68;-0.26;-0.10;1.58;0.00
354;66185436499699;-9.63;-0.15;-0.06;1.58;0.00
355;66185456580265;-9.73;-0.08;0.01;1.57;0.00
356;66185476599797;-9.71;-0.23;-0.15;1.59;0.00
357;66185496680363;-9.70;-0.26;-0.19;1.59;0.00
358;66185516699894;-9.68;-0.21;-0.06;1.58;0.00
359;66185536719426;-9.63;-0.09;-0.07;1.58;0.00
360;66185556799992;-9.67;-0.09;-0.06;1.58;0.00
361;66185576819523;-9.64;-0.22;-0.11;1.58;0.00
362;66185596869572;-9.73;-0.28;-0.06;1.58;0.00
363;66185616889103;-9.71;-0.24;-0.11;1.58;0.00
364;66185636939152;-9.71;-0.11;-0.12;1.58;0.00
365;66185656989201;-9.62;-0.14;-0.06;1.58;0.00
366;66185677008732;-9.72;-0.20;-0.08;1.58;0.00
367;66185697089299;-9.67;-0.22;-0.10;1.58;0.00
368;66185717139347;-9.69;-0.11;-0.06;1.58;0.00
369;66185737158879;-9.68;-0.21;-0.00;1.57;0.00
370;66185757178410;-9.67;-0.13;-0.13;1.58;0.00
371;66185777258976;-9.64;-0.19;-0.14;1.59;0.00
372;66185797278508;-9.67;-0.19;-0.09;1.58;0.00
373;66185817298039;-9.67;-0.11;-0.12;1.58;0.00
374;66185837317570;-9.68;-0.22;-0.07;1.58;0.00
375;66185857337101;-9.74;-0.21;-0.10;1.58;0.00
376;66185877356633;-9.69;-0.23;-0.10;1.58;0.00
377;66185897406681;-9.70;-0.19;-0.01;1.57;0.00
378;66185917426213;-9.74;-0.14;-0.12;1.58;0.00
379;66185937476262;-9.65;-0.14;-0.07;1.58;0.00
380;66185957495793;-9.76;-0.17;-0.14;1.59;0.00
381;66185977545842;-9.69;-0.15;-0.06;1.58;0.00
382;66185997565373;-9.76;-0.20;-0.09;1.58;0.00
383;66186017615422;-9.69;-0.16;-0.09;1.58;0.00
384;66186037634953;-9.68;-0.23;-0.01;1.57;0.00
385;66186057654484;-9.70;-0.20;-0.08;1.58;0.00
386;66186077643498;-9.70;-0.15;-0.10;1.58;0.00
387;66186097693547;-9.71;-0.18;0.01;1.57;0.00
388;66186117713078;-9.69;-0.24;-0.16;1.59;0.00
389;66186137732609;-9.70;-0.19;-0.09;1.58;0.00
390;66186157813176;-9.69;-0.21;-0.08;1.58;0.00
391;66186177832707;-9.64;-0.16;-0.06;1.58;0.00
392;66186197913273;-9.70;-0.17;-0.09;1.58;0.00
393;66186217932804;-9.70;-0.19;-0.07;1.58;0.00
394;66186237952336;-9.73;-0.18;-0.11;1.58;0.00
395;66186258032902;-9.66;-0.19;-0.08;1.58;0.00
396;66186278052433;-9.69;-0.14;-0.06;1.58;0.00
397;66186298041447;-9.70;-0.18;-0.05;1.58;0.00
398;66186318091496;-9.68;-0.21;-0.11;1.58;0.00
399;66186338111027;-9.75;-0.19;-0.01;1.57;0.00
400;66186358130558;-9.68;-0.18;-0.09;1.58;0.00
401;66186378150090;-9.73;-0.19;-0.06;1.58;0.00
402;66186398200138;-9.67;-0.23;-0.04;1.57;0.00
403;66186418219670;-9.63;-0.13;-0.08;1.58;0.00
404;66186438208683;-9.63;-0.13;-0.10;1.58;0.00
405;66186458258732;-9.68;-0.14;-0.07;1.58;0.00
406;66186478308781;-9.73;-0.19;-0.15;1.59;0.00
407;66186498328312;-9.72;-0.24;-0.01;1.57;0.00
408;66186518347844;-9.73;-0.19;-0.09;1.58;0.00
409;66186538367375;-9.68;-0.16;-0.07;1.58;0.00
410;66186558386906;-9.72;-0.22;-0.09;1.58;0.00
411;66186578436955;-9.74;-0.19;-0.12;1.58;0.00
412;66186598487004;-9.71;-0.18;-0.07;1.58;0.00
413;66186618506535;-9.67;-0.22;-0.09;1.58;0.00
