id;time;xs;ys;zs;ac;kurt
401;59786655260344;-9.75;-0.12;-0.10;1.58;0.00
402;59786675279875;-9.69;-0.16;-0.04;1.57;0.00
403;59786695299406;-9.68;-0.17;-0.13;1.58;0.00
404;59786715318937;-9.70;-0.11;-0.07;1.58;0.00
405;59786735368986;-9.70;-0.19;-0.06;1.58;0.00
406;59786755388517;-9.67;-0.14;-0.09;1.58;0.00
407;59786795427580;-9.73;-0.10;-0.09;1.58;0.00
408;59786815386076;-9.77;-0.08;-0.09;1.58;0.00
409;59786835466642;-9.71;-0.12;-0.02;1.57;0.00
410;59786855486174;-9.69;-0.11;-0.07;1.58;0.00
411;59786875505705;-9.68;-0.20;-0.05;1.58;0.00
412;59786895525236;-9.72;-0.16;-0.07;1.58;0.00
413;59786915544767;-9.72;-0.19;-0.10;1.58;0.00
414;59786935594816;-9.69;-0.26;-0.01;1.57;0.00
415;59786955614348;-9.67;-0.17;-0.04;1.57;0.00
416;59786975633879;-9.73;-0.19;-0.16;1.59;0.00
417;59786995653410;-9.70;-0.17;-0.01;1.57;0.00
418;59787015672941;-9.70;-0.13;-0.11;1.58;0.00
419;59787035692473;-9.67;-0.15;-0.00;1.57;0.00
420;59787055712004;-9.67;-0.15;-0.06;1.58;0.00
421;59787075731535;-9.75;-0.21;0.02;1.57;0.00
422;59787095781584;-9.73;-0.18;-0.04;1.57;0.00
423;59787115801115;-9.67;-0.17;-0.07;1.58;0.00
424;59787135851164;-9.65;-0.15;-0.09;1.58;0.00
425;59787155840178;-9.68;-0.14;-0.07;1.58;0.00
426;59787175859709;-9.70;-0.20;-0.05;1.58;0.00
427;59787195909758;-9.69;-0.12;-0.06;1.58;0.00
428;59787215898771;-9.70;-0.19;-0.06;1.58;0.00
429;59787235948820;-9.73;-0.17;0.00;1.57;0.00
430;59787255937834;-9.70;-0.14;-0.06;1.58;0.00
431;59787275987883;-9.73;-0.16;-0.05;1.58;0.00
432;59787296007414;-9.67;-0.07;-0.04;1.57;0.00
433;59787316057463;-9.68;-0.19;0.03;1.57;0.00
434;59787336107512;-9.67;-0.08;-0.10;1.58;0.00
435;59787356157560;-9.67;-0.16;-0.09;1.58;0.00
436;59787376177092;-9.71;-0.18;-0.01;1.57;0.00
437;59787396196623;-9.68;-0.14;0.00;1.57;0.00
438;59787416246672;-9.68;-0.10;-0.06;1.58;0.00
439;59787436296721;-9.69;-0.13;-0.03;1.57;0.00
440;59787456316252;-9.64;-0.11;-0.10;1.58;0.00
441;59787476366301;-9.75;-0.15;-0.09;1.58;0.00
442;59787496416349;-9.64;-0.11;-0.06;1.58;0.00
443;59787516435881;-9.69;-0.13;-0.04;1.57;0.00
444;59787536455412;-9.67;-0.19;-0.05;1.58;0.00
445;59787556474943;-9.71;-0.14;-0.11;1.58;0.00
446;59787576524992;-9.70;-0.14;-0.07;1.58;0.00
447;59787596544523;-9.68;-0.15;0.00;1.57;0.00
448;59787616564055;-9.68;-0.14;-0.09;1.58;0.00
449;59787636553068;-9.71;-0.19;-0.15;1.59;0.00
450;59787656572599;-9.69;-0.14;-0.04;1.57;0.00
451;59787676653166;-9.62;-0.12;-0.05;1.58;0.00
452;59787696672697;-9.69;-0.15;-0.07;1.58;0.00
453;59787716692228;-9.71;-0.06;-0.14;1.59;0.00
454;59787736711760;-9.71;-0.23;-0.13;1.58;0.00
455;59787756700773;-9.66;-0.18;-0.05;1.58;0.00
