id;time;xs;ys;zs;ac;kurt
412;475671830421;-9.72;-0.19;-0.17;1.59;0.00
413;475691880469;-9.69;-0.12;-0.25;1.60;0.00
414;475711869483;-9.68;-0.11;-0.11;1.58;0.00
415;475731950050;-9.64;0.03;-0.23;1.59;0.00
416;475751969581;-9.76;-0.08;-0.17;1.59;0.00
417;475771989112;-9.74;-0.13;-0.15;1.59;0.00
418;475792039161;-9.74;-0.07;-0.21;1.59;0.00
419;475812058692;-9.68;-0.14;-0.19;1.59;0.00
420;475832108741;-9.71;-0.07;-0.11;1.58;0.00
421;475852128272;-9.68;-0.12;-0.17;1.59;0.00
422;475872178321;-9.71;-0.16;-0.14;1.59;0.00
423;475892197852;-9.69;-0.14;-0.21;1.59;0.00
424;475912247901;-9.73;-0.07;-0.22;1.59;0.00
425;475932297950;-9.70;-0.12;-0.09;1.58;0.00
426;475952317481;-9.65;-0.09;-0.18;1.59;0.00
427;475972398048;-9.67;-0.14;-0.25;1.60;0.00
428;475992417579;-9.75;-0.19;-0.17;1.59;0.00
429;476012467628;-9.69;-0.10;-0.12;1.58;0.00
430;476032517676;-9.69;-0.10;-0.04;1.57;0.00
431;476052537208;-9.69;-0.17;-0.20;1.59;0.00
432;476072587257;-9.67;-0.10;-0.19;1.59;0.00
433;476112626319;-9.74;-0.13;-0.12;1.58;0.00
434;476132645850;-9.69;-0.11;-0.13;1.58;0.00
435;476152695899;-9.70;-0.12;-0.22;1.59;0.00
436;476172745948;-9.65;-0.05;-0.13;1.58;0.00
437;476192765479;-9.68;-0.13;-0.09;1.58;0.00
438;476212846046;-9.70;-0.12;-0.18;1.59;0.00
439;476232865577;-9.71;-0.09;-0.23;1.59;0.00
440;476252915626;-9.73;-0.18;-0.14;1.59;0.00
441;476272935157;-9.74;-0.11;-0.17;1.59;0.00
442;476292954688;-9.69;-0.06;-0.14;1.59;0.00
443;476312974219;-9.73;-0.10;-0.22;1.59;0.00
444;476332993751;-9.72;-0.10;-0.13;1.58;0.00
445;476353013282;-9.70;-0.16;-0.12;1.58;0.00
446;476373063331;-9.68;-0.15;-0.10;1.58;0.00
447;476393082862;-9.75;-0.16;-0.20;1.59;0.00
448;476413102393;-9.71;-0.09;-0.23;1.59;0.00
449;476433152442;-9.67;-0.12;-0.11;1.58;0.00
450;476453171973;-9.72;-0.05;-0.09;1.58;0.00
451;476473252540;-9.75;-0.10;-0.08;1.58;0.00
452;476493241553;-9.67;-0.16;-0.22;1.59;0.00
453;476513291602;-9.65;-0.11;-0.17;1.59;0.00
454;476533311134;-9.70;-0.05;-0.14;1.59;0.00
455;476553330665;-9.66;-0.11;-0.13;1.58;0.00
456;476573411231;-9.67;-0.17;-0.19;1.59;0.00
457;476593430762;-9.67;-0.13;-0.17;1.59;0.00
458;476613450294;-9.69;-0.11;-0.20;1.59;0.00
459;476633500342;-9.78;-0.15;-0.12;1.58;0.00
460;476653519874;-9.69;-0.14;-0.21;1.59;0.00
461;476673569923;-9.65;-0.13;-0.17;1.59;0.00
462;476693619971;-9.71;-0.12;-0.17;1.59;0.00
463;476713639503;-9.64;-0.12;-0.13;1.58;0.00
464;476733659034;-9.71;-0.11;-0.19;1.59;0.00
465;476753678565;-9.72;-0.11;-0.18;1.59;0.00
466;476793717628;-9.70;-0.10;-0.15;1.59;0.00
